#k1	k2	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
1.668971	-2.061670	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-2.012583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-1.963495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-1.914408	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-1.865321	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-1.816233	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-1.767146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-1.718058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-1.668971	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-1.619884	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	
1.668971	-1.570796	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	
1.668971	-1.521709	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-1.472622	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-1.423534	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-1.374447	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-1.325359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-1.276272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-1.227185	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-1.178097	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-1.129010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-1.079922	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-1.030835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-0.981748	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-0.932660	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-0.883573	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-0.834486	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-0.785398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-0.736311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-0.687223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-0.638136	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-0.589049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	-0.539961	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
1.668971	-0.490874	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	
1.668971	-0.441786	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	
1.668971	-0.392699	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	
1.668971	-0.343612	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	
1.668971	-0.294524	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	
1.668971	-0.245437	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	
1.668971	-0.196350	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	
1.668971	-0.147262	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	
1.668971	-0.098175	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	
1.668971	-0.049087	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	
1.668971	0.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	
1.668971	0.049087	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	
1.668971	0.098175	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	
1.668971	0.147262	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	
1.668971	0.196350	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	
1.668971	0.245437	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	
1.668971	0.294524	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	
1.668971	0.343612	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	
1.668971	0.392699	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	
1.668971	0.441786	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	
1.668971	0.490874	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	
1.668971	0.539961	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
1.668971	0.589049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	0.638136	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	0.687223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	0.736311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	0.785398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	0.834486	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	0.883573	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	0.932660	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	0.981748	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	1.030835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	1.079922	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	1.129010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	1.178097	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	1.227185	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	1.276272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	1.325359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	1.374447	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	1.423534	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	1.472622	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	1.521709	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	1.570796	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	
1.668971	1.619884	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	
1.668971	1.668971	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	1.718058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	1.767146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	1.816233	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	1.865321	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	1.914408	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	1.963495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	2.012583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	2.061670	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	2.110758	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	2.159845	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	2.208932	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	2.258020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	2.307107	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	2.356194	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	2.405282	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	2.454369	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	2.503457	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	2.552544	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	2.601631	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	2.650719	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	2.699806	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	2.748894	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	2.797981	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	2.847068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	2.896156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	2.945243	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	2.994330	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	3.043418	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.668971	3.092505	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-3.092505	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-3.043418	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-2.994330	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-2.945243	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-2.896156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-2.847068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-2.797981	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-2.748894	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-2.699806	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-2.650719	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-2.601631	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-2.552544	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-2.503457	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-2.454369	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-2.405282	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-2.356194	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-2.307107	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-2.258020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-2.208932	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-2.159845	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-2.110758	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-2.061670	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-2.012583	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-1.963495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-1.914408	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-1.865321	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-1.816233	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-1.767146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-1.718058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-1.668971	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-1.619884	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-1.570796	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	
1.718058	-1.521709	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	
1.718058	-1.472622	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-1.423534	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-1.374447	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-1.325359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-1.276272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-1.227185	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-1.178097	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-1.129010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-1.079922	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-1.030835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-0.981748	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-0.932660	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-0.883573	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-0.834486	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-0.785398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-0.736311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-0.687223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-0.638136	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-0.589049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-0.539961	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-0.490874	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-0.441786	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-0.392699	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-0.343612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-0.294524	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-0.245437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-0.196350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-0.147262	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-0.098175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	-0.049087	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	0.049087	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	0.098175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	0.147262	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	0.196350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	0.245437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	0.294524	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	0.343612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	0.392699	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	0.441786	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	0.490874	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	0.539961	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	0.589049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	0.638136	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	0.687223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	0.736311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	0.785398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	0.834486	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	0.883573	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	0.932660	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	0.981748	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	1.030835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	1.079922	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	1.129010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	1.178097	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	1.227185	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	1.276272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	1.325359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	1.374447	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	1.423534	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	1.472622	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	1.521709	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	
1.718058	1.570796	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	
1.718058	1.619884	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	1.668971	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	1.718058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	1.767146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	1.816233	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	1.865321	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	1.914408	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	1.963495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	2.012583	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	2.061670	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	2.110758	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	2.159845	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	2.208932	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	2.258020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	2.307107	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	2.356194	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	2.405282	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	2.454369	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	2.503457	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	2.552544	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	2.601631	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	2.650719	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	2.699806	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	2.748894	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	2.797981	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	2.847068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	2.896156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	2.945243	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	2.994330	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	3.043418	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.718058	3.092505	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-3.092505	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-3.043418	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-2.994330	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-2.945243	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-2.896156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-2.847068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-2.797981	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-2.748894	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-2.699806	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-2.650719	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-2.601631	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-2.552544	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-2.503457	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-2.454369	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-2.405282	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-2.356194	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-2.307107	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-2.258020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-2.208932	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-2.159845	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-2.110758	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-2.061670	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-2.012583	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-1.963495	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-1.914408	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-1.865321	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-1.816233	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-1.767146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-1.718058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-1.668971	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-1.619884	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-1.570796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-1.521709	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	
1.767146	-1.472622	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	
1.767146	-1.423534	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-1.374447	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-1.325359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-1.276272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-1.227185	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-1.178097	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-1.129010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-1.079922	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-1.030835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-0.981748	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-0.932660	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-0.883573	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-0.834486	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-0.785398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-0.736311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-0.687223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-0.638136	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-0.589049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-0.539961	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-0.490874	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-0.441786	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-0.392699	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-0.343612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-0.294524	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-0.245437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-0.196350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-0.147262	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-0.098175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	-0.049087	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	0.049087	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	0.098175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	0.147262	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	0.196350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	0.245437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	0.294524	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	0.343612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	0.392699	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	0.441786	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	0.490874	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	0.539961	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	0.589049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	0.638136	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	0.687223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	0.736311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	0.785398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	0.834486	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	0.883573	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	0.932660	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	0.981748	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	1.030835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	1.079922	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	1.129010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	1.178097	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	1.227185	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	1.276272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	1.325359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	1.374447	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	1.423534	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	1.472622	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	
1.767146	1.521709	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	
1.767146	1.570796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	1.619884	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	1.668971	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	1.718058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	1.767146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.767146	1.816233	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
